message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
DEREFERENCE_NULLABLE	dereferenced expression context is @Nullable	org.springframework.boot.SpringApplication	run(java.lang.String...)	12741	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression initializers is @Nullable	org.springframework.boot.SpringApplication	addAotGeneratedInitializerIfNecessary(java.util.List<org.springframework.context.ApplicationContextInitializer<?>>)	17728	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.mainApplicationClass is @Nullable	org.springframework.boot.SpringApplication	addAotGeneratedInitializerIfNecessary(java.util.List<org.springframework.context.ApplicationContextInitializer<?>>)	17890	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.initializers is @Nullable	org.springframework.boot.SpringApplication	addInitializers(org.springframework.context.ApplicationContextInitializer<?>...)	47278	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.listeners is @Nullable	org.springframework.boot.SpringApplication	addListeners(org.springframework.context.ApplicationListener<?>...)	48229	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/SpringApplication.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression ((GroovyBeanDefinitionReader) this.groovyReader) is @Nullable	org.springframework.boot.BeanDefinitionLoader	load(java.lang.Class<?>)	6050	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/BeanDefinitionLoader.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.bindConstructor is @Nullable	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	handleValueObjectProperties(org.springframework.aot.hint.ReflectionHints)	4873	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression this.beanInfo is @Nullable	org.springframework.boot.context.properties.bind.BindableRuntimeHintsRegistrar$Processor	handleJavaBeanProperties(org.springframework.aot.hint.ReflectionHints)	5276	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/properties/bind/BindableRuntimeHintsRegistrar.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression propertySource is @Nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	getMessage(org.springframework.core.env.PropertySource<?>,org.springframework.boot.context.config.ConfigDataResource,java.lang.String,org.springframework.boot.origin.Origin)	2671	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression name is @Nullable	org.springframework.boot.context.config.InactiveConfigDataAccessException	throwIfPropertyFound(org.springframework.boot.context.config.ConfigDataEnvironmentContributor,org.springframework.boot.context.properties.source.ConfigurationPropertyName)	4614	/Users/nima/Developer/NullAwayFixer/Projects/spring-boot/spring-boot-project/spring-boot/src/main/java/org/springframework/boot/context/config/InactiveConfigDataAccessException.java	null	null	null	null	null	null
